C-FLUOR Logger Concatenated Data File
Logger:             7800-286200
Sensor SN: 21202721
Concatenation Date: 2026Aug28 10:43:02 PDT


            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,        Sensor
                  (Second),                        (none),                        (none),        (Volt),       (deg C),     ( ppb QS)
                1773856320,           2026-03-18 17:52:00,           2026-03-18 10:52:00,      3.040000,     13.423000,     22.143550
                1773856920,           2026-03-18 18:02:00,           2026-03-18 11:02:00,      3.040000,     13.771000,     21.821530
                1773857520,           2026-03-18 18:12:00,           2026-03-18 11:12:00,      3.040000,     14.066000,     21.815510
                1773858120,           2026-03-18 18:22:00,           2026-03-18 11:22:00,      3.040000,     14.429000,     20.847950
                1773858720,           2026-03-18 18:32:00,           2026-03-18 11:32:00,      3.040000,     14.878000,     20.778730
                1773859320,           2026-03-18 18:42:00,           2026-03-18 11:42:00,      3.040000,     15.359000,     20.465740
                1773859920,           2026-03-18 18:52:00,           2026-03-18 11:52:00,      3.040000,     15.821000,     20.285670
                1773860520,           2026-03-18 19:02:00,           2026-03-18 12:02:00,      3.040000,     16.239000,     20.156260
                1773861120,           2026-03-18 19:12:00,           2026-03-18 12:12:00,      3.040000,     16.716000,     20.252570
                1773861720,           2026-03-18 19:22:00,           2026-03-18 12:22:00,      3.040000,     17.208000,     20.013310
                1773862320,           2026-03-18 19:32:00,           2026-03-18 12:32:00,      3.040000,     17.658000,     19.843280
                1773862920,           2026-03-18 19:42:00,           2026-03-18 12:42:00,      3.040000,     18.089000,     19.871360
                1773863520,           2026-03-18 19:52:00,           2026-03-18 12:52:00,      3.040000,     18.562000,     19.751990
                1773864120,           2026-03-18 20:02:00,           2026-03-18 13:02:00,      3.040000,     19.009000,     19.579940
                1773864720,           2026-03-18 20:12:00,           2026-03-18 13:12:00,      3.040000,     19.447000,     20.047920
                1773865320,           2026-03-18 20:22:00,           2026-03-18 13:22:00,      3.040000,     19.800000,     20.815850
                1773865920,           2026-03-18 20:32:00,           2026-03-18 13:32:00,      3.040000,     20.094000,     21.341010
                1773866520,           2026-03-18 20:42:00,           2026-03-18 13:42:00,      3.050000,     20.363000,     19.914500
                1773867120,           2026-03-18 20:52:00,           2026-03-18 13:52:00,      3.040000,     20.741000,     19.608030
                1773867720,           2026-03-18 21:02:00,           2026-03-18 14:02:00,      3.040000,     20.993000,     19.842270
                1773868320,           2026-03-18 21:12:00,           2026-03-18 14:12:00,      3.040000,     21.219000,     19.644150
                1773868920,           2026-03-18 21:22:00,           2026-03-18 14:22:00,      3.050000,     21.395000,     19.896950
                1773869520,           2026-03-18 21:32:00,           2026-03-18 14:32:00,      3.040000,     21.621000,     19.671230
                1773870120,           2026-03-18 21:42:00,           2026-03-18 14:42:00,      3.040000,     21.797000,     19.652170
                1773870720,           2026-03-18 21:52:00,           2026-03-18 14:52:00,      3.040000,     21.931000,     19.716370
                1773871320,           2026-03-18 22:02:00,           2026-03-18 15:02:00,      3.040000,     22.074000,     19.701830
                1773871920,           2026-03-18 22:12:00,           2026-03-18 15:12:00,      3.040000,     22.132000,     19.952620
                1773872520,           2026-03-18 22:22:00,           2026-03-18 15:22:00,      3.040000,     22.275000,     19.873870
                1773873120,           2026-03-18 22:32:00,           2026-03-18 15:32:00,      3.040000,     22.308000,     20.044910
                1773873720,           2026-03-18 22:42:00,           2026-03-18 15:42:00,      3.040000,     22.392000,     20.172320
                1773874320,           2026-03-18 22:52:00,           2026-03-18 15:52:00,      3.040000,     22.417000,     20.518910
                1773874920,           2026-03-18 23:02:00,           2026-03-18 16:02:00,      3.040000,     22.400000,     20.651830
                1773875520,           2026-03-18 23:12:00,           2026-03-18 16:12:00,      3.040000,     22.300000,     20.776220
                1773876120,           2026-03-18 23:22:00,           2026-03-18 16:22:00,      3.040000,     22.291000,     20.998430
                1773876720,           2026-03-18 23:32:00,           2026-03-18 16:32:00,      3.040000,     22.191000,     21.095730
                1773877320,           2026-03-18 23:42:00,           2026-03-18 16:42:00,      3.040000,     22.057000,     20.868520
                1773877920,           2026-03-18 23:52:00,           2026-03-18 16:52:00,      3.040000,     21.931000,     21.376120
                1773878520,           2026-03-19 00:02:00,           2026-03-18 17:02:00,      3.040000,     21.789000,     21.770870
                1773879120,           2026-03-19 00:12:00,           2026-03-18 17:12:00,      3.040000,     21.630000,     20.866010
                1773879720,           2026-03-19 00:22:00,           2026-03-18 17:22:00,      3.040000,     21.437000,     22.264930
                1773880320,           2026-03-19 00:32:00,           2026-03-18 17:32:00,      3.040000,     21.227000,     22.287500
                1773880920,           2026-03-19 00:42:00,           2026-03-18 17:42:00,      3.040000,     20.993000,     21.157930
                1773881520,           2026-03-19 00:52:00,           2026-03-18 17:52:00,      3.040000,     20.774000,     21.689610
                1773882120,           2026-03-19 01:02:00,           2026-03-18 18:02:00,      3.040000,     20.472000,     22.691780
                1773882720,           2026-03-19 01:12:00,           2026-03-18 18:12:00,      3.040000,     20.279000,     22.949090
                1773883320,           2026-03-19 01:22:00,           2026-03-18 18:22:00,      3.040000,     19.993000,     23.014300
                1773883920,           2026-03-19 01:32:00,           2026-03-18 18:32:00,      3.040000,     19.724000,     23.581090
                1773884520,           2026-03-19 01:42:00,           2026-03-18 18:42:00,      3.040000,     19.497000,     23.206910
                1773885120,           2026-03-19 01:52:00,           2026-03-18 18:52:00,      3.040000,     19.236000,     22.802130
                1773885720,           2026-03-19 02:02:00,           2026-03-18 19:02:00,      3.040000,     19.009000,     23.812820
                1773886320,           2026-03-19 02:12:00,           2026-03-18 19:12:00,      3.060000,     18.764000,     24.301870
                1773886920,           2026-03-19 02:22:00,           2026-03-18 19:22:00,      3.040000,     18.545000,     24.405700
                1773887520,           2026-03-19 02:32:00,           2026-03-18 19:32:00,      3.040000,     18.300000,     24.594290
                1773888120,           2026-03-19 02:42:00,           2026-03-18 19:42:00,      3.040000,     18.072000,     24.721190
                1773888720,           2026-03-19 02:52:00,           2026-03-18 19:52:00,      3.040000,     17.827000,     24.881700
                1773889320,           2026-03-19 03:02:00,           2026-03-18 20:02:00,      3.040000,     17.615000,     24.992050
                1773889920,           2026-03-19 03:12:00,           2026-03-18 20:12:00,      3.040000,     17.378000,     25.026160
                1773890520,           2026-03-19 03:22:00,           2026-03-18 20:22:00,      3.040000,     17.166000,     24.795430
                1773891120,           2026-03-19 03:32:00,           2026-03-18 20:32:00,      3.040000,     16.979000,     24.776370
                1773891720,           2026-03-19 03:42:00,           2026-03-18 20:42:00,      3.040000,     16.784000,     25.174630
                1773892320,           2026-03-19 03:52:00,           2026-03-18 20:52:00,      3.040000,     16.588000,     25.192680
                1773892920,           2026-03-19 04:02:00,           2026-03-18 21:02:00,      3.040000,     16.384000,     25.364730
                1773893520,           2026-03-19 04:12:00,           2026-03-18 21:12:00,      3.040000,     16.239000,     25.340650
                1773894120,           2026-03-19 04:22:00,           2026-03-18 21:22:00,      3.040000,     16.094000,     25.493130
                1773894720,           2026-03-19 04:32:00,           2026-03-18 21:32:00,      3.040000,     15.915000,     25.440470
                1773895320,           2026-03-19 04:42:00,           2026-03-18 21:42:00,      3.040000,     15.718000,     25.808630
                1773895920,           2026-03-19 04:52:00,           2026-03-18 21:52:00,      3.040000,     15.590000,     25.463540
                1773896520,           2026-03-19 05:02:00,           2026-03-18 22:02:00,      3.040000,     15.461000,     23.522410
                1773897120,           2026-03-19 05:12:00,           2026-03-18 22:12:00,      3.040000,     15.307000,     25.236320
                1773897720,           2026-03-19 05:22:00,           2026-03-18 22:22:00,      3.040000,     15.153000,     24.794430
                1773898320,           2026-03-19 05:32:00,           2026-03-18 22:32:00,      3.040000,     15.024000,     24.158920
                1773898920,           2026-03-19 05:42:00,           2026-03-18 22:42:00,      3.040000,     14.921000,     21.482460
                1773899520,           2026-03-19 05:52:00,           2026-03-18 22:52:00,      3.040000,     14.766000,     21.393680
                1773900120,           2026-03-19 06:02:00,           2026-03-18 23:02:00,      3.040000,     14.645000,     24.332470
                1773900720,           2026-03-19 06:12:00,           2026-03-18 23:12:00,      3.040000,     14.524000,     24.865650
                1773901320,           2026-03-19 06:22:00,           2026-03-18 23:22:00,      3.040000,     14.429000,     20.206420
                1773901920,           2026-03-19 06:32:00,           2026-03-18 23:32:00,      3.040000,     14.291000,     21.456370
                1773902520,           2026-03-19 06:42:00,           2026-03-18 23:42:00,      3.040000,     14.213000,     25.376770
                1773903120,           2026-03-19 06:52:00,           2026-03-18 23:52:00,      3.040000,     14.118000,     25.748440
                1773903720,           2026-03-19 07:02:00,           2026-03-19 00:02:00,      3.040000,     13.979000,     25.949580
                1773904320,           2026-03-19 07:12:00,           2026-03-19 00:12:00,      3.040000,     13.945000,     25.948070
                1773904920,           2026-03-19 07:22:00,           2026-03-19 00:22:00,      3.040000,     13.849000,     26.395990
                1773905520,           2026-03-19 07:32:00,           2026-03-19 00:32:00,      3.040000,     13.745000,     26.844410
                1773906120,           2026-03-19 07:42:00,           2026-03-19 00:42:00,      3.040000,     13.684000,     26.260560
                1773906720,           2026-03-19 07:52:00,           2026-03-19 00:52:00,      3.040000,     13.623000,     26.129140
                1773907320,           2026-03-19 08:02:00,           2026-03-19 01:02:00,      3.040000,     13.545000,     26.087010
                1773907920,           2026-03-19 08:12:00,           2026-03-19 01:12:00,      3.040000,     13.458000,     26.542450
                1773908520,           2026-03-19 08:22:00,           2026-03-19 01:22:00,      3.040000,     13.379000,     26.476740
                1773909120,           2026-03-19 08:32:00,           2026-03-19 01:32:00,      3.040000,     13.309000,     26.062940
                1773909720,           2026-03-19 08:42:00,           2026-03-19 01:42:00,      3.040000,     13.248000,     25.910960
                1773910320,           2026-03-19 08:52:00,           2026-03-19 01:52:00,      3.040000,     13.178000,     25.622040
                1773910920,           2026-03-19 09:02:00,           2026-03-19 02:02:00,      3.040000,     13.117000,     26.217930
                1773911520,           2026-03-19 09:12:00,           2026-03-19 02:12:00,      3.040000,     13.047000,     25.754960
                1773912120,           2026-03-19 09:22:00,           2026-03-19 02:22:00,      3.040000,     13.012000,     25.706310
                1773912720,           2026-03-19 09:32:00,           2026-03-19 02:32:00,      3.040000,     12.959000,     25.603480
                1773913320,           2026-03-19 09:42:00,           2026-03-19 02:42:00,      3.040000,     12.907000,     25.154060
                1773913920,           2026-03-19 09:52:00,           2026-03-19 02:52:00,      3.030000,     12.828000,     25.422410
                1773914520,           2026-03-19 10:02:00,           2026-03-19 03:02:00,      3.040000,     12.766000,     25.662170
                1773915120,           2026-03-19 10:12:00,           2026-03-19 03:12:00,      3.040000,     12.723000,     25.150550
                1773915720,           2026-03-19 10:22:00,           2026-03-19 03:22:00,      3.040000,     12.670000,     24.827530
                1773916320,           2026-03-19 10:32:00,           2026-03-19 03:32:00,      3.040000,     12.582000,     24.586270
                1773916920,           2026-03-19 10:42:00,           2026-03-19 03:42:00,      3.040000,     12.503000,     25.294510
                1773917520,           2026-03-19 10:52:00,           2026-03-19 03:52:00,      3.030000,     12.467000,     25.074310
                1773918120,           2026-03-19 11:02:00,           2026-03-19 04:02:00,      3.040000,     12.423000,     25.034180
                1773918720,           2026-03-19 11:12:00,           2026-03-19 04:12:00,      3.040000,     12.353000,     25.623550
                1773919320,           2026-03-19 11:22:00,           2026-03-19 04:22:00,      3.040000,     12.309000,     25.867320
                1773919920,           2026-03-19 11:32:00,           2026-03-19 04:32:00,      3.040000,     12.282000,     25.220270
                1773920520,           2026-03-19 11:42:00,           2026-03-19 04:42:00,      3.040000,     12.220000,     25.583920
                1773921120,           2026-03-19 11:52:00,           2026-03-19 04:52:00,      3.040000,     12.202000,     25.561850
                1773921720,           2026-03-19 12:02:00,           2026-03-19 05:02:00,      3.040000,     12.114000,     25.508180
                1773922320,           2026-03-19 12:12:00,           2026-03-19 05:12:00,      3.040000,     12.025000,     25.604490
                1773922920,           2026-03-19 12:22:00,           2026-03-19 05:22:00,      3.040000,     12.025000,     25.433450
                1773923520,           2026-03-19 12:32:00,           2026-03-19 05:32:00,      3.040000,     11.990000,     25.354200
                1773924120,           2026-03-19 12:42:00,           2026-03-19 05:42:00,      3.030000,     11.990000,     25.167100
                1773924720,           2026-03-19 12:52:00,           2026-03-19 05:52:00,      3.040000,     11.928000,     25.256890
                1773925320,           2026-03-19 13:02:00,           2026-03-19 06:02:00,      3.040000,     11.919000,     25.025160
                1773925920,           2026-03-19 13:12:00,           2026-03-19 06:12:00,      3.040000,     11.884000,     24.831540
                1773926520,           2026-03-19 13:22:00,           2026-03-19 06:22:00,      3.040000,     11.884000,     24.765840
                1773927120,           2026-03-19 13:32:00,           2026-03-19 06:32:00,      3.040000,     11.892000,     24.797440
                1773927720,           2026-03-19 13:42:00,           2026-03-19 06:42:00,      3.040000,     11.875000,     24.636930
                1773928320,           2026-03-19 13:52:00,           2026-03-19 06:52:00,      3.030000,     11.901000,     24.415730
                1773928920,           2026-03-19 14:02:00,           2026-03-19 07:02:00,      3.040000,     11.955000,     24.333970
                1773929520,           2026-03-19 14:12:00,           2026-03-19 07:12:00,      3.040000,     12.017000,     23.895580
                1773930120,           2026-03-19 14:22:00,           2026-03-19 07:22:00,      3.040000,     12.087000,     23.830380
                1773930720,           2026-03-19 14:32:00,           2026-03-19 07:32:00,      3.040000,     12.247000,     23.701970
                1773931320,           2026-03-19 14:42:00,           2026-03-19 07:42:00,      3.040000,     12.361000,     23.458700
                1773931920,           2026-03-19 14:52:00,           2026-03-19 07:52:00,      3.040000,     12.494000,     23.147720
                1773932520,           2026-03-19 15:02:00,           2026-03-19 08:02:00,      3.040000,     12.635000,     22.941570
                1773933120,           2026-03-19 15:12:00,           2026-03-19 08:12:00,      3.040000,     12.775000,     22.643130
                1773933720,           2026-03-19 15:22:00,           2026-03-19 08:22:00,      3.040000,     12.968000,     22.362740
                1773934320,           2026-03-19 15:32:00,           2026-03-19 08:32:00,      3.040000,     13.135000,     22.361740
                1773934920,           2026-03-19 15:42:00,           2026-03-19 08:42:00,      3.040000,     13.327000,     22.113450
                1773935520,           2026-03-19 15:52:00,           2026-03-19 08:52:00,      3.040000,     13.510000,     21.847610
                1773936120,           2026-03-19 16:02:00,           2026-03-19 09:02:00,      3.040000,     13.727000,     21.510550
                1773936720,           2026-03-19 16:12:00,           2026-03-19 09:12:00,      3.040000,     13.901000,     21.455870
                1773937320,           2026-03-19 16:22:00,           2026-03-19 09:22:00,      3.040000,     14.161000,     21.121320
                1773937920,           2026-03-19 16:32:00,           2026-03-19 09:32:00,      3.040000,     14.386000,     20.631770
                1773938520,           2026-03-19 16:42:00,           2026-03-19 09:42:00,      3.040000,     14.567000,     20.261100
                1773939120,           2026-03-19 16:52:00,           2026-03-19 09:52:00,      3.040000,     14.817000,     20.266610
                1773939720,           2026-03-19 17:02:00,           2026-03-19 10:02:00,      3.040000,     15.118000,     19.677750
                1773940320,           2026-03-19 17:12:00,           2026-03-19 10:12:00,      3.040000,     15.316000,     19.719890
                1773940920,           2026-03-19 17:22:00,           2026-03-19 10:22:00,      3.040000,     15.616000,     19.569910
                1773941520,           2026-03-19 17:32:00,           2026-03-19 10:32:00,      3.040000,     15.932000,     19.008140
                1773942120,           2026-03-19 17:42:00,           2026-03-19 10:42:00,      3.040000,     16.350000,     19.232340
                1773942720,           2026-03-19 17:52:00,           2026-03-19 10:52:00,      3.040000,     16.775000,     19.079860
                1773943320,           2026-03-19 18:02:00,           2026-03-19 11:02:00,      3.040000,     17.132000,     18.848130
                1773943920,           2026-03-19 18:12:00,           2026-03-19 11:12:00,      3.040000,     17.564000,     18.548180
                1773944520,           2026-03-19 18:22:00,           2026-03-19 11:22:00,      3.040000,     18.080000,     18.391690
                1773945120,           2026-03-19 18:32:00,           2026-03-19 11:32:00,      3.040000,     18.604000,     18.234690
                1773945720,           2026-03-19 18:42:00,           2026-03-19 11:42:00,      3.040000,     19.034000,     17.143740
                1773946320,           2026-03-19 18:52:00,           2026-03-19 11:52:00,      3.040000,     19.463000,     16.852820
                1773946920,           2026-03-19 19:02:00,           2026-03-19 12:02:00,      3.040000,     20.002000,     16.768060
                1773947520,           2026-03-19 19:12:00,           2026-03-19 12:12:00,      3.040000,     20.439000,     16.443530
                1773948120,           2026-03-19 19:22:00,           2026-03-19 12:22:00,      3.040000,     20.959000,     16.407420
                1773948720,           2026-03-19 19:32:00,           2026-03-19 12:32:00,      3.040000,     21.395000,     16.396380
                1773949320,           2026-03-19 19:42:00,           2026-03-19 12:42:00,      3.040000,     21.772000,     16.293560
                1773949920,           2026-03-19 19:52:00,           2026-03-19 12:52:00,      3.040000,     22.249000,     16.443530
                1773950520,           2026-03-19 20:02:00,           2026-03-19 13:02:00,      3.040000,     22.701000,     17.707520
                1773951120,           2026-03-19 20:12:00,           2026-03-19 13:12:00,      3.040000,     23.144000,     16.426980
                1773951720,           2026-03-19 20:22:00,           2026-03-19 13:22:00,      3.040000,     23.579000,     16.459580
                1773952320,           2026-03-19 20:32:00,           2026-03-19 13:32:00,      3.040000,     23.988000,     16.103450
                1773952920,           2026-03-19 20:42:00,           2026-03-19 13:42:00,      3.040000,     24.447000,     17.392530
                1773953520,           2026-03-19 20:52:00,           2026-03-19 13:52:00,      3.040000,     24.821000,     17.075530
                1773954120,           2026-03-19 21:02:00,           2026-03-19 14:02:00,      3.040000,     25.080000,     17.232520
                1773954720,           2026-03-19 21:12:00,           2026-03-19 14:12:00,      3.040000,     25.337000,     16.949130
                1773955320,           2026-03-19 21:22:00,           2026-03-19 14:22:00,      3.040000,     25.562000,     16.002640
                1773955920,           2026-03-19 21:32:00,           2026-03-19 14:32:00,      3.040000,     25.786000,     16.185210
                1773956520,           2026-03-19 21:42:00,           2026-03-19 14:42:00,      3.040000,     26.018000,     16.048780
                1773957120,           2026-03-19 21:52:00,           2026-03-19 14:52:00,      3.040000,     26.176000,     15.391700
                1773957720,           2026-03-19 22:02:00,           2026-03-19 15:02:00,      3.040000,     26.309000,     16.293050
                1773958320,           2026-03-19 22:12:00,           2026-03-19 15:12:00,      3.040000,     26.400000,     16.615570
                1773958920,           2026-03-19 22:22:00,           2026-03-19 15:22:00,      3.040000,     26.474000,     16.568420
                1773959520,           2026-03-19 22:32:00,           2026-03-19 15:32:00,      3.040000,     26.499000,     16.699340
                1773960120,           2026-03-19 22:42:00,           2026-03-19 15:42:00,      3.040000,     26.483000,     16.903480
                1773960720,           2026-03-19 22:52:00,           2026-03-19 15:52:00,      3.040000,     26.474000,     17.078030
                1773961320,           2026-03-19 23:02:00,           2026-03-19 16:02:00,      3.040000,     26.433000,     17.181360
                1773961920,           2026-03-19 23:12:00,           2026-03-19 16:12:00,      3.040000,     26.375000,     17.302240
                1773962520,           2026-03-19 23:22:00,           2026-03-19 16:22:00,      3.040000,     26.325000,     17.452720
                1773963120,           2026-03-19 23:32:00,           2026-03-19 16:32:00,      3.040000,     26.226000,     17.518430
                1773963720,           2026-03-19 23:42:00,           2026-03-19 16:42:00,      3.050000,     26.085000,     17.705020
                1773964320,           2026-03-19 23:52:00,           2026-03-19 16:52:00,      3.040000,     25.944000,     18.076690
                1773964920,           2026-03-20 00:02:00,           2026-03-19 17:02:00,      3.040000,     25.786000,     18.180020
                1773965520,           2026-03-20 00:12:00,           2026-03-19 17:12:00,      3.040000,     25.612000,     18.320960
                1773966120,           2026-03-20 00:22:00,           2026-03-19 17:22:00,      3.040000,     25.445000,     18.625930
                1773966720,           2026-03-20 00:32:00,           2026-03-19 17:32:00,      3.040000,     25.279000,     18.694140
                1773967320,           2026-03-20 00:42:00,           2026-03-19 17:42:00,      3.040000,     25.063000,     18.933400
                1773967920,           2026-03-20 00:52:00,           2026-03-19 17:52:00,      3.040000,     24.830000,     18.852140
                1773968520,           2026-03-20 01:02:00,           2026-03-19 18:02:00,      3.040000,     24.605000,     19.222810
                1773969120,           2026-03-20 01:12:00,           2026-03-19 18:12:00,      3.040000,     24.355000,     19.518750
                1773969720,           2026-03-20 01:22:00,           2026-03-19 18:22:00,      3.040000,     24.071000,     19.279490
                1773970320,           2026-03-20 01:32:00,           2026-03-19 18:32:00,      3.040000,     23.804000,     19.748480
                1773970920,           2026-03-20 01:42:00,           2026-03-19 18:42:00,      3.040000,     23.554000,     20.188370
                1773971520,           2026-03-20 01:52:00,           2026-03-19 18:52:00,      3.040000,     23.236000,     20.080530
                1773972120,           2026-03-20 02:02:00,           2026-03-19 19:02:00,      3.040000,     22.994000,     20.451200
                1773972720,           2026-03-20 02:12:00,           2026-03-19 19:12:00,      3.040000,     22.710000,     20.647820
                1773973320,           2026-03-20 02:22:00,           2026-03-19 19:22:00,      3.040000,     22.434000,     20.735090
                1773973920,           2026-03-20 02:32:00,           2026-03-19 19:32:00,      3.040000,     22.149000,     20.857480
                1773974520,           2026-03-20 02:42:00,           2026-03-19 19:42:00,      3.040000,     21.873000,     20.286680
                1773975120,           2026-03-20 02:52:00,           2026-03-19 19:52:00,      3.040000,     21.605000,     19.863340
                1773975720,           2026-03-20 03:02:00,           2026-03-19 20:02:00,      3.040000,     21.362000,     20.256080
                1773976320,           2026-03-20 03:12:00,           2026-03-19 20:12:00,      3.040000,     21.127000,     20.193880
                1773976920,           2026-03-20 03:22:00,           2026-03-19 20:22:00,      3.040000,     20.917000,     20.346870
                1773977520,           2026-03-20 03:32:00,           2026-03-19 20:32:00,      3.040000,     20.648000,     20.405050
                1773978120,           2026-03-20 03:42:00,           2026-03-19 20:42:00,      3.040000,     20.430000,     20.557030
                1773978720,           2026-03-20 03:52:00,           2026-03-19 20:52:00,      3.040000,     20.237000,     20.422610
                1773979320,           2026-03-20 04:02:00,           2026-03-19 21:02:00,      3.040000,     20.019000,     23.078000
                1773979920,           2026-03-20 04:12:00,           2026-03-19 21:12:00,      3.040000,     19.834000,     22.955610
                1773980520,           2026-03-20 04:22:00,           2026-03-19 21:22:00,      3.040000,     19.632000,     22.884390
                1773981120,           2026-03-20 04:32:00,           2026-03-19 21:32:00,      3.040000,     19.438000,     22.911980
                1773981720,           2026-03-20 04:42:00,           2026-03-19 21:42:00,      3.040000,     19.236000,     22.882880
                1773982320,           2026-03-20 04:52:00,           2026-03-19 21:52:00,      3.040000,     19.093000,     22.972170
                1773982920,           2026-03-20 05:02:00,           2026-03-19 22:02:00,      3.040000,     18.916000,     22.891910
                1773983520,           2026-03-20 05:12:00,           2026-03-19 22:12:00,      3.040000,     18.747000,     22.897930
                1773984120,           2026-03-20 05:22:00,           2026-03-19 22:22:00,      3.040000,     18.621000,     22.819180
                1773984720,           2026-03-20 05:32:00,           2026-03-19 22:32:00,      3.040000,     18.477000,     22.950600
                1773985320,           2026-03-20 05:42:00,           2026-03-19 22:42:00,      3.040000,     18.334000,     23.102580
                1773985920,           2026-03-20 05:52:00,           2026-03-19 22:52:00,      3.040000,     18.207000,     22.974170
                1773986520,           2026-03-20 06:02:00,           2026-03-19 23:02:00,      3.040000,     18.089000,     23.172800
                1773987120,           2026-03-20 06:12:00,           2026-03-19 23:12:00,      3.040000,     17.937000,     23.237500
                1773987720,           2026-03-20 06:22:00,           2026-03-19 23:22:00,      3.040000,     17.801000,     23.285660
                1773988320,           2026-03-20 06:32:00,           2026-03-19 23:32:00,      3.040000,     17.708000,     23.223460
                1773988920,           2026-03-20 06:42:00,           2026-03-19 23:42:00,      3.040000,     17.590000,     23.272110
                1773989520,           2026-03-20 06:52:00,           2026-03-19 23:52:00,      3.040000,     17.471000,     23.671380
                1773990120,           2026-03-20 07:02:00,           2026-03-20 00:02:00,      3.040000,     17.395000,     23.796770
                1773990720,           2026-03-20 07:12:00,           2026-03-20 00:12:00,      3.040000,     17.302000,     23.814330
                1773991320,           2026-03-20 07:22:00,           2026-03-20 00:22:00,      3.040000,     17.191000,     23.548990
                1773991920,           2026-03-20 07:32:00,           2026-03-20 00:32:00,      3.060000,     17.107000,     23.345850
                1773992520,           2026-03-20 07:42:00,           2026-03-20 00:42:00,      3.040000,     16.996000,     22.915490
                1773993120,           2026-03-20 07:52:00,           2026-03-20 00:52:00,      3.040000,     16.954000,     23.414060
                1773993720,           2026-03-20 08:02:00,           2026-03-20 01:02:00,      3.040000,     16.835000,     23.626230
                1773994320,           2026-03-20 08:12:00,           2026-03-20 01:12:00,      3.030000,     16.784000,     23.498830
                1773994920,           2026-03-20 08:22:00,           2026-03-20 01:22:00,      3.050000,     16.699000,     23.595640
                1773995520,           2026-03-20 08:32:00,           2026-03-20 01:32:00,      3.030000,     16.631000,     24.648460
                1773996120,           2026-03-20 08:42:00,           2026-03-20 01:42:00,      3.040000,     16.554000,     23.470240
                1773996720,           2026-03-20 08:52:00,           2026-03-20 01:52:00,      3.040000,     16.452000,     22.183170
                1773997320,           2026-03-20 09:02:00,           2026-03-20 02:02:00,      3.040000,     16.401000,     22.402360
                1773997920,           2026-03-20 09:12:00,           2026-03-20 02:12:00,      3.030000,     16.350000,     22.336660
                1773998520,           2026-03-20 09:22:00,           2026-03-20 02:22:00,      3.030000,     16.273000,     22.376280
                1773999120,           2026-03-20 09:32:00,           2026-03-20 02:32:00,      3.040000,     16.214000,     23.371430
                1773999720,           2026-03-20 09:42:00,           2026-03-20 02:42:00,      3.040000,     16.145000,     23.545980
                1774000320,           2026-03-20 09:52:00,           2026-03-20 02:52:00,      3.040000,     16.086000,     23.181330
                1774000920,           2026-03-20 10:02:00,           2026-03-20 03:02:00,      3.040000,     15.992000,     22.788080
                1774001520,           2026-03-20 10:12:00,           2026-03-20 03:12:00,      3.040000,     15.940000,     22.865330
                1774002120,           2026-03-20 10:22:00,           2026-03-20 03:22:00,      3.040000,     15.889000,     23.558520
                1774002720,           2026-03-20 10:32:00,           2026-03-20 03:32:00,      3.040000,     15.821000,     23.493810
                1774003320,           2026-03-20 10:42:00,           2026-03-20 03:42:00,      3.040000,     15.770000,     22.740430
                1774003920,           2026-03-20 10:52:00,           2026-03-20 03:52:00,      3.030000,     15.701000,     22.947090
                1774004520,           2026-03-20 11:02:00,           2026-03-20 04:02:00,      3.040000,     15.658000,     22.882380
                1774005120,           2026-03-20 11:12:00,           2026-03-20 04:12:00,      3.040000,     15.624000,     23.834390
                1774005720,           2026-03-20 11:22:00,           2026-03-20 04:22:00,      3.030000,     15.564000,     23.679400
                1774006320,           2026-03-20 11:32:00,           2026-03-20 04:32:00,      3.040000,     15.479000,     23.844420
                1774006920,           2026-03-20 11:42:00,           2026-03-20 04:42:00,      3.040000,     15.444000,     23.456200
                1774007520,           2026-03-20 11:52:00,           2026-03-20 04:52:00,      3.030000,     15.367000,     23.304220
                1774008120,           2026-03-20 12:02:00,           2026-03-20 05:02:00,      3.040000,     15.316000,     23.012290
                1774008720,           2026-03-20 12:12:00,           2026-03-20 05:12:00,      3.030000,     15.213000,     22.923510
                1774009320,           2026-03-20 12:22:00,           2026-03-20 05:22:00,      3.040000,     15.187000,     22.961630
                1774009920,           2026-03-20 12:32:00,           2026-03-20 05:32:00,      3.030000,     15.118000,     23.154740
                1774010520,           2026-03-20 12:42:00,           2026-03-20 05:42:00,      3.040000,     15.067000,     22.915490
                1774011120,           2026-03-20 12:52:00,           2026-03-20 05:52:00,      3.030000,     15.024000,     23.055430
                1774011720,           2026-03-20 13:02:00,           2026-03-20 06:02:00,      3.040000,     14.972000,     23.038880
                1774012320,           2026-03-20 13:12:00,           2026-03-20 06:12:00,      3.040000,     14.929000,     22.984710
                1774012920,           2026-03-20 13:22:00,           2026-03-20 06:22:00,      3.040000,     14.912000,     23.021320
                1774013520,           2026-03-20 13:32:00,           2026-03-20 06:32:00,      3.030000,     14.860000,     22.863320
                1774014120,           2026-03-20 13:42:00,           2026-03-20 06:42:00,      3.040000,     14.886000,     22.827710
                1774014720,           2026-03-20 13:52:00,           2026-03-20 06:52:00,      3.040000,     14.895000,     22.586450
                1774015320,           2026-03-20 14:02:00,           2026-03-20 07:02:00,      3.040000,     14.921000,     22.423430
